hour,air_temp_c,humidity_pct,data_coverage,quality,data_source,vpd_kpa,humidity_rate_1h,air_temp_rate_1h
2026-02-24 16:00:00+05:30,,76.55555555555556,0.0,low_quality,real,,-0.9668582375478962,
2026-02-24 17:00:00+05:30,,78.12307692307692,0.0,low_quality,real,,1.5675213675213655,
2026-02-24 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-24 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-24 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-24 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-24 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-24 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-25 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-25 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-25 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-25 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-25 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-25 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-25 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-25 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-25 08:00:00+05:30,22.96,82.77142857142857,0.027777777777777776,low_quality,real,0.4828561670185194,,
2026-02-25 09:00:00+05:30,20.085842815571418,91.49034172109808,0.0,low_quality,interpolated,0.20003956667297018,,
2026-02-25 10:00:00+05:30,20.697058494903487,88.84398615995498,0.0,low_quality,interpolated,0.2723296480803099,-2.6463555611430962,0.6112156793320693
2026-02-25 11:00:00+05:30,20.742668954071334,88.2879554041971,0.0,low_quality,interpolated,0.2867067775860317,-0.5560307557578739,0.045610459167846784
2026-02-25 12:00:00+05:30,21.784722092471103,86.67920889179479,0.0,low_quality,interpolated,0.34759764301359386,-1.6087465124023197,1.042053138399769
2026-02-25 13:00:00+05:30,22.780888025504986,82.05848639909448,0.0,low_quality,interpolated,0.4974139981696215,-4.62072249270031,0.9961659330338826
2026-02-25 14:00:00+05:30,24.528266059247898,80.13918525871298,0.0,low_quality,interpolated,0.6116831818265482,-1.9193011403814921,1.747378033742912
2026-02-25 15:00:00+05:30,25.144106070387892,75.8343848317558,0.0,low_quality,interpolated,0.772108568388238,-4.304800426957186,0.6158400111399942
2026-02-25 16:00:00+05:30,24.66,77.33658536585367,0.027777777777777776,low_quality,real,0.7035147470426253,,
2026-02-25 17:00:00+05:30,24.4,80.125,0.005555555555555556,low_quality,real,0.6074421397870813,2.788414634146335,-0.26000000000000156
2026-02-25 18:00:00+05:30,24.3375,81.348,0.0,low_quality,interpolated,0.5679349171385208,,
2026-02-25 19:00:00+05:30,24.200000000000003,78.57411764705883,0.0,low_quality,interpolated,0.6470457529656253,-2.773882352941172,-0.13749999999999574
2026-02-25 20:00:00+05:30,24.0625,79.44158415841585,0.0,low_quality,interpolated,0.6157512036338155,0.8674665113570228,-0.13750000000000284
2026-02-25 21:00:00+05:30,24.0,80.86129032258064,0.005555555555555556,low_quality,real,0.5710833029684923,,
2026-02-25 22:00:00+05:30,23.866666666666664,83.15,0.016666666666666666,low_quality,real,0.4987803123217671,2.2887096774193623,-0.1333333333333364
2026-02-25 23:00:00+05:30,26.818445640721965,73.22242599576123,0.0,low_quality,interpolated,0.9445897370258813,,
2026-02-26 00:00:00+05:30,25.80803526010664,75.9724827986356,0.0,low_quality,interpolated,0.7985504832034622,2.7500568028743686,-1.0104103806153262
2026-02-26 01:00:00+05:30,25.00841790676777,78.19926248926639,0.0,low_quality,interpolated,0.6909452577043576,2.226779690630792,-0.7996173533388671
2026-02-26 02:00:00+05:30,23.97282134966451,83.44906296479886,0.0,low_quality,interpolated,0.4930612219960966,5.249800475532467,-1.0355965571032613
2026-02-26 03:00:00+05:30,23.114007985501864,83.64490239256428,0.0,low_quality,interpolated,0.46266428776184076,0.19583942776542074,-0.8588133641626463
2026-02-26 04:00:00+05:30,22.400096806964285,86.3759411303189,0.0,low_quality,interpolated,0.3690891528287805,2.7310387377546306,-0.7139111785375789
2026-02-26 05:00:00+05:30,21.387565287088563,88.12239603064872,0.0,low_quality,interpolated,0.30250244295333717,1.7464549003298089,-1.012531519875722
2026-02-26 06:00:00+05:30,20.290775903526047,92.18595086157231,0.0,low_quality,interpolated,0.18602927811611325,4.063554830923593,-1.0967893835625162
2026-02-26 07:00:00+05:30,20.511170002175678,93.35926297694871,0.0,low_quality,interpolated,0.16026109645966846,1.1733121153764046,0.22039409864963133
2026-02-26 08:00:00+05:30,23.7,84.7,0.005555555555555556,low_quality,real,0.44838292832704907,,
2026-02-26 09:00:00+05:30,,86.6,0.0,low_quality,real,,1.8999999999999915,
2026-02-26 10:00:00+05:30,,84.86666666666666,0.0,low_quality,real,,-1.7333333333333343,
2026-02-26 11:00:00+05:30,,82.285,0.0,low_quality,real,,-2.5816666666666634,
2026-02-26 12:00:00+05:30,,81.82352941176471,0.0,low_quality,real,,-0.4614705882352865,
2026-02-26 13:00:00+05:30,,79.64642857142857,0.0,low_quality,real,,-2.177100840336138,
2026-02-26 14:00:00+05:30,,78.26788990825689,0.0,low_quality,real,,-1.3785386631716818,
2026-02-26 15:00:00+05:30,,76.60606060606061,0.0,low_quality,real,,-1.6618293021962813,
2026-02-26 16:00:00+05:30,,77.33684210526316,0.0,low_quality,real,,0.7307814992025499,
2026-02-26 17:00:00+05:30,,79.73584905660377,0.0,low_quality,real,,2.39900695134061,
2026-02-26 18:00:00+05:30,,79.81666666666668,0.0,low_quality,real,,0.08081761006290833,
2026-02-26 19:00:00+05:30,,78.54925373134328,0.0,low_quality,real,,-1.2674129353233923,
2026-02-26 20:00:00+05:30,,78.40714285714286,0.0,low_quality,real,,-0.14211087420042645,
2026-02-26 21:00:00+05:30,,79.0326530612245,0.0,low_quality,real,,0.6255102040816354,
2026-02-26 22:00:00+05:30,,81.71071428571429,0.0,low_quality,real,,2.6780612244897952,
2026-02-26 23:00:00+05:30,,82.61785714285715,0.0,low_quality,real,,0.9071428571428584,
2026-02-27 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-27 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-27 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-27 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-27 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-27 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-27 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-27 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-27 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-27 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-02-27 10:00:00+05:30,23.65,85.2,0.011111111111111112,low_quality,real,0.4324269392550981,,
2026-02-27 11:00:00+05:30,23.974999999999998,86.0,0.0,low_quality,interpolated,0.41712200341350103,,
2026-02-27 12:00:00+05:30,24.3,84.8875,0.011111111111111112,low_quality,real,0.45912858796285594,,
2026-02-27 13:00:00+05:30,22.923779334873444,83.70677919659252,0.0,low_quality,interpolated,0.45564183323556806,,
2026-02-27 14:00:00+05:30,23.55019340288977,80.18221014255685,0.0,low_quality,interpolated,0.5755679171196468,-3.5245690540356662,0.6264140680163273
2026-02-27 15:00:00+05:30,24.890834549122147,78.85334803594023,0.0,low_quality,interpolated,0.6655353872423966,-1.3288621066166257,1.3406411462323753
2026-02-27 16:00:00+05:30,26.096835486870535,73.13901419558883,0.0,low_quality,interpolated,0.9080973530358594,-5.714333840351401,1.2060009377483887
2026-02-27 17:00:00+05:30,26.91940231556463,72.03169069629668,0.0,low_quality,interpolated,0.9924600251629228,-1.10732349929215,0.822566828694093
2026-02-27 18:00:00+05:30,27.254775015045965,71.12142579437916,0.0,low_quality,interpolated,1.045109623958079,-0.9102649019175146,0.3353726994813364
2026-02-27 19:00:00+05:30,28.16675316190506,70.24222455459893,0.0,low_quality,interpolated,1.1357907432225978,-0.8792012397802296,0.9119781468590951
2026-02-27 20:00:00+05:30,27.741984743033207,68.59284197510034,0.0,low_quality,interpolated,1.1694498882949587,-1.6493825794985923,-0.424768418871853
2026-02-27 21:00:00+05:30,24.05,77.27727272727272,0.011111111111111112,low_quality,real,0.6800649281870936,,
2026-02-27 22:00:00+05:30,29.553553803501515,63.62442628769584,0.0,low_quality,interpolated,1.504353469737461,,
2026-02-27 23:00:00+05:30,28.674748012335296,64.37024565508436,0.0,low_quality,interpolated,1.4006053983270013,0.7458193673885205,-0.8788057911662186
2026-02-28 00:00:00+05:30,27.658172666740885,65.84497938190607,0.0,low_quality,interpolated,1.2655618080164404,1.4747337268217109,-1.0165753455944113
2026-02-28 01:00:00+05:30,27.269107086071035,71.29159749332732,0.0,low_quality,interpolated,1.039823356575217,5.446618111421245,-0.3890655806698504
2026-02-28 02:00:00+05:30,25.96847012246859,74.04471890387877,0.0,low_quality,interpolated,0.8708463223321199,2.753121410551458,-1.300636963602443
2026-02-28 03:00:00+05:30,25.0632877860469,75.50189479261188,0.0,low_quality,interpolated,0.7789758340687518,1.4571758887331043,-0.9051823364216922
2026-02-28 04:00:00+05:30,24.098491840595216,80.57922257245272,0.0,low_quality,interpolated,0.5829346426486288,5.077327779840843,-0.9647959454516837
2026-02-28 05:00:00+05:30,23.150898222463514,83.09111103603932,0.0,low_quality,interpolated,0.47939771034842016,2.511888463586601,-0.9475936181317017
2026-02-28 06:00:00+05:30,21.740048012578015,84.25539335577523,0.0,low_quality,interpolated,0.4097263404481697,1.1642823197359036,-1.4108502098854991
2026-02-28 07:00:00+05:30,22.15248397425787,84.3332885709897,0.0,low_quality,interpolated,0.41808252412359437,0.0778952152144683,0.4124359616798543
2026-02-28 08:00:00+05:30,22.8,73.57857142857142,0.005555555555555556,low_quality,real,0.733361423765988,,
2026-02-28 09:00:00+05:30,20.01645603429439,81.67855627803517,0.0,low_quality,interpolated,0.4288434889556747,,
2026-02-28 10:00:00+05:30,20.322627925001004,82.82443269409227,0.0,low_quality,interpolated,0.4097043049068365,1.1458764160570922,0.3061718907066151
2026-02-28 11:00:00+05:30,21.46757219516628,80.04202643313218,0.0,low_quality,interpolated,0.5107915787885426,-2.7824062609600873,1.1449442701652757
2026-02-28 12:00:00+05:30,21.610083025622057,77.57325823358272,0.0,low_quality,interpolated,0.5790010059311879,-2.4687681995494586,0.14251083045577673
2026-02-28 13:00:00+05:30,23.09197556139055,75.5095949280572,0.0,low_quality,interpolated,0.6918795873434789,-2.063663305525523,1.4818925357684947
2026-02-28 14:00:00+05:30,23.6937030453599,72.58828271028061,0.0,low_quality,interpolated,0.8030255366052095,-2.9213122177765882,0.6017274839693485
2026-02-28 15:00:00+05:30,24.917030551704507,69.9378317264699,0.0,low_quality,interpolated,0.947606419867479,-2.650450983810714,1.2233275063446065
2026-02-28 16:00:00+05:30,24.900000000000002,60.25769230769231,0.016666666666666666,low_quality,real,1.2514684499842863,,
2026-02-28 17:00:00+05:30,24.8,64.83636363636364,0.005555555555555556,low_quality,real,1.100704529845709,4.578671328671334,-0.10000000000000142
2026-02-28 18:00:00+05:30,,57.1,0.0,low_quality,real,,-7.736363636363642,
2026-02-28 19:00:00+05:30,,64.41499999999999,0.0,low_quality,real,,7.314999999999991,
2026-02-28 20:00:00+05:30,,70.16292134831461,0.0,low_quality,real,,5.74792134831462,
2026-02-28 21:00:00+05:30,,73.52530120481929,0.0,low_quality,real,,3.362379856504674,
2026-02-28 22:00:00+05:30,,75.95636363636365,0.0,low_quality,real,,2.431062431544362,
2026-02-28 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-01 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-01 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-01 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-01 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-01 04:00:00+05:30,,67.63846153846154,0.0,low_quality,real,,,
2026-03-01 05:00:00+05:30,,67.82727272727273,0.0,low_quality,real,,0.18881118881118653,
2026-03-01 06:00:00+05:30,,60.13333333333334,0.0,low_quality,real,,-7.693939393939388,
2026-03-01 07:00:00+05:30,,65.7,0.0,low_quality,real,,5.566666666666663,
2026-03-01 08:00:00+05:30,,66.41904761904762,0.0,low_quality,real,,0.7190476190476147,
2026-03-01 09:00:00+05:30,,64.85,0.0,low_quality,real,,-1.5690476190476232,
2026-03-01 10:00:00+05:30,23.5,58.25,0.005555555555555556,low_quality,real,1.208884097689503,-6.599999999999994,
2026-03-01 11:00:00+05:30,,54.8,0.0,low_quality,real,,-3.450000000000003,
2026-03-01 12:00:00+05:30,,55.64324324324325,0.0,low_quality,real,,0.8432432432432506,
2026-03-01 13:00:00+05:30,,54.69500000000001,0.0,low_quality,real,,-0.9482432432432404,
2026-03-01 14:00:00+05:30,,52.76363636363636,0.0,low_quality,real,,-1.931363636363649,
2026-03-01 15:00:00+05:30,,55.39545454545455,0.0,low_quality,real,,2.63181818181819,
2026-03-01 16:00:00+05:30,,57.863157894736844,0.0,low_quality,real,,2.4677033492822957,
2026-03-01 17:00:00+05:30,,55.8,0.0,low_quality,real,,-2.0631578947368467,
2026-03-01 18:00:00+05:30,,57.868,0.0,low_quality,real,,2.068000000000005,
2026-03-01 19:00:00+05:30,,59.04545454545455,0.0,low_quality,real,,1.1774545454545446,
2026-03-01 20:00:00+05:30,,57.5,0.0,low_quality,real,,-1.5454545454545467,
2026-03-01 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-01 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-01 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-02 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-02 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-02 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-02 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-02 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-02 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-02 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-02 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-02 08:00:00+05:30,22.8,,0.005555555555555556,low_quality,real,,,
2026-03-02 09:00:00+05:30,22.9,47.775,0.011111111111111112,low_quality,real,1.458377780404282,,0.09999999999999787
2026-03-02 10:00:00+05:30,19.15028245669904,57.103115919445685,0.0,low_quality,interpolated,0.95148720540867,,
2026-03-02 11:00:00+05:30,19.878940429314163,54.06023964673665,0.0,low_quality,interpolated,1.066177153350707,-3.0428762727090373,0.7286579726151245
2026-03-02 12:00:00+05:30,20.91383608311937,53.299528492810076,0.0,low_quality,interpolated,1.1553104237651823,-0.7607111539265716,1.0348956538052079
2026-03-02 13:00:00+05:30,21.791257856582654,49.90971462848529,0.0,low_quality,interpolated,1.3075960561410227,-3.389813864324786,0.8774217734632828
2026-03-02 14:00:00+05:30,22.400388777384876,46.61782789786483,0.0,low_quality,interpolated,1.446201196050783,-3.2918867306204618,0.6091309208022224
2026-03-02 15:00:00+05:30,23.75746182545205,43.130367410178316,0.0,low_quality,interpolated,1.6723957241369047,-3.487460487686512,1.3570730480671749
2026-03-02 16:00:00+05:30,24.776614286500198,41.44252407744473,0.0,low_quality,interpolated,1.8304310823912904,-1.6878433327335856,1.0191524610481473
2026-03-02 17:00:00+05:30,26.219282895109345,38.72776965922346,0.0,low_quality,interpolated,2.086478647982309,-2.7147544182212684,1.4426686086091465
2026-03-02 18:00:00+05:30,26.36636673235458,36.57172245945076,0.0,low_quality,interpolated,2.178717078337134,-2.1560471997727007,0.147083837245237
2026-03-02 19:00:00+05:30,26.113071940566563,35.42084942971215,0.0,low_quality,interpolated,2.1853414002430904,-1.1508730297386123,-0.2532947917880186
2026-03-02 20:00:00+05:30,26.84306906298231,37.50171533311547,0.0,low_quality,interpolated,2.207843436720615,2.0808659034033212,0.729997122415746
2026-03-02 21:00:00+05:30,26.630995015721936,35.74891064749498,0.0,low_quality,interpolated,2.241643242323686,-1.7528046856204895,-0.21207404726037282
2026-03-02 22:00:00+05:30,22.700000000000003,52.06666666666667,0.022222222222222223,low_quality,real,1.3224143396838162,,
2026-03-02 23:00:00+05:30,22.9,55.07272727272728,0.011111111111111112,low_quality,real,1.2545894931473016,3.0060606060606077,0.19999999999999574
2026-03-03 00:00:00+05:30,26.931007096503393,40.299922004430265,0.0,low_quality,interpolated,2.119910625922609,,
2026-03-03 01:00:00+05:30,26.319543652179558,45.11470453350632,0.0,low_quality,interpolated,1.880074130951472,4.814782529076055,-0.6114634443238351
2026-03-03 02:00:00+05:30,25.17873021152788,46.559212587255054,0.0,low_quality,interpolated,1.7109918943888236,1.4445080537487343,-1.1408134406516766
2026-03-03 03:00:00+05:30,24.326982740285715,49.172577520487756,0.0,low_quality,interpolated,1.5466704557201134,2.6133649332327025,-0.8517474712421667
2026-03-03 04:00:00+05:30,23.117477755555047,55.659055667859775,0.0,low_quality,interpolated,1.2546102716008538,6.4864781473720186,-1.2095049847306676
2026-03-03 05:00:00+05:30,21.815832605129568,55.38758368668559,0.0,low_quality,interpolated,1.166345843189178,-0.27147198117418725,-1.301645150425479
2026-03-03 06:00:00+05:30,21.507214421803507,57.357429233346856,0.0,low_quality,interpolated,1.0940173075168953,1.9698455466612685,-0.30861818332606106
2026-03-03 07:00:00+05:30,20.61251829293885,59.12827293232464,0.0,low_quality,interpolated,0.9925390674075381,1.7708436989777852,-0.8946961288646555
